"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0015946","충남 아산시","지에스칼텍스㈜ KTX주유소(아산)","충남 아산시 배방읍 이순신대로 832","2021년 08월","GS칼텍스","셀프","1835.13","1637.71","1432.71","0.00"
"A0015487","충남 아산시","진양주유소","충남 아산시 온천대로 1735 (모종동)","2021년 08월","SK에너지","셀프","0.00","1622.55","1422.55","0.00"
"A0033134","충남 아산시","착한주유소","충청남도 아산시 외암로 1279 (장존동)","2021년 08월","GS칼텍스","셀프","1843.06","1673.71","1473.23","0.00"
"A0015594","충남 아산시","초원주유소","충남 아산시 실옥로 67 (실옥동)","2021년 08월","S-OIL","일반","0.00","1641.81","1441.81","900.00"
"A0016080","충남 아산시","충무주유소","충남 아산시 충무로 152","2021년 08월","SK에너지","일반","0.00","1699.00","1499.00","950.00"
"A0016092","충남 아산시","통일에너지(주)","충남 아산시 온천대로 1705 (모종동)","2021년 08월","GS칼텍스","셀프","0.00","1647.39","1447.39","0.00"
"A0015596","충남 아산시","푸른주유소","충남 아산시 아산로 82 (온천동)","2021년 08월","GS칼텍스","셀프","1861.77","1681.77","1485.77","946.77"
"A0015104","충남 아산시","학성주유소","충남 아산시 신창면 온천대로 798","2021년 08월","S-OIL","셀프","0.00","1605.77","1400.71","950.00"
"A0008131","충남 아산시","한마음주유소"," 충청남도 아산시 염치읍 아산로 602","2021년 08월","S-OIL","일반","0.00","1656.42","1456.42","900.00"
"A0001602","충남 아산시","한빛셀프","충남 아산시 도고면 온천대로 342","2021년 08월","현대오일뱅크","셀프","0.00","1605.61","1399.97","0.00"
"A0015576","충남 아산시","해암주유소","충남 아산시 인주면 현대로 855","2021년 08월","현대오일뱅크","일반","0.00","1659.00","1457.39","900.00"
"A0016052","충남 아산시","행복날개주유소","충남 아산시 배방읍 온천대로 1829","2021년 08월","SK에너지","셀프","0.00","1669.00","1469.00","0.00"
"A0015496","충남 아산시","행복한주유소","충남 아산시 신창면 서부북로 331","2021년 08월","현대오일뱅크","일반","0.00","1669.00","1463.52","0.00"
"A0016184","충남 아산시","현대오일뱅크(주) 동부주유소","충남 아산시 문화로 317 (모종동)","2021년 08월","현대오일뱅크","일반","1820.00","1665.45","1461.90","900.00"
"A0015862","충남 아산시","현대제일주유소","충남 아산시 인주면 현대로 1088","2021년 08월","GS칼텍스","일반","0.00","1669.00","1469.00","880.00"
"A0015617","충남 아산시","호서대프라자","충남 아산시 배방읍 온천대로 2236","2021년 08월","SK에너지","셀프","0.00","1669.00","1469.00","0.00"
"A0015683","충남 아산시","화랑주유소","충남 아산시 외암로 1568 (풍기동)","2021년 08월","S-OIL","일반","0.00","1749.00","1549.00","1000.00"
"A0016070","충남 아산시","희망찬주유소","청남 아산시 도고면 온천대로 476 (도고면)","2021년 08월","현대오일뱅크","셀프","0.00","1605.06","1399.00","850.00"
"A0015440","충남 예산군","(주)오일네트워크 예산훼미리","충남 예산군 예당평야로 598","2021년 08월","현대오일뱅크","일반","0.00","1619.00","1409.00","870.00"
"A0004183","충남 예산군","(주)행복드림주유소","충남 예산군 신양면 차동로 524","2021년 08월","알뜰주유소","셀프","0.00","1618.00","1418.00","0.00"
"A0015408","충남 예산군","(주)협신주유소","충남 예산군 예산읍 금오대로 152","2021년 08월","현대오일뱅크","일반","0.00","1658.00","1458.97","900.00"
"A0015331","충남 예산군","SK예당주유소","충남 예산군 응봉면 충서로 159","2021년 08월","SK에너지","셀프","0.00","1644.42","1441.52","900.00"
"A0010214","충남 예산군","㈜선인상사 예산(당진방향)주유소/충전소","충남 예산군 신양면 당진영덕고속도로 33","2021년 08월","알뜰(ex)","일반","0.00","1609.23","1398.58","0.00"
"A0010215","충남 예산군","㈜선인상사 예산(대전방향)주유소","충남 예산군 신양면 당진영덕고속도로 34","2021년 08월","알뜰(ex)","일반","0.00","1608.77","1398.77","0.00"
"A0015149","충남 예산군","가야주유소","충청남도 예산군 삽교읍 충의로 166","2021년 08월","SK에너지","일반","0.00","1666.71","1448.00","900.00"
"A0015112","충남 예산군","경일주유소","충남 예산군 예산읍 예산로 307-3","2021년 08월","SK에너지","일반","0.00","1690.00","1480.00","0.00"
"A0015306","충남 예산군","고덕IC주유소","충남 예산군 고덕면 예덕로 588","2021년 08월","현대오일뱅크","일반","0.00","1655.00","1445.00","900.00"
"A0015385","충남 예산군","고덕농협주유소","충남 예산군 고덕면 예덕로 945","2021년 08월","S-OIL","일반","0.00","1643.58","1430.32","888.39"
"A0015324","충남 예산군","고덕주유소","충남 예산군 고덕면 황금뜰로 225","2021년 08월","SK에너지","일반","0.00","1660.00","1450.00","900.00"
"A0015132","충남 예산군","관작주유소","충남 예산군 예산읍 충서로 1122","2021년 08월","현대오일뱅크","일반","0.00","1689.00","1489.00","0.00"
"A0015397","충남 예산군","광시농협주유소","충남 예산군 광시면 예당로 187","2021년 08월","NH-OIL","셀프","0.00","1610.00","1410.00","870.00"
"A0015187","충남 예산군","금광주유소","충남 예산군 오가면 충서로 745","2021년 08월","SK에너지","셀프","1879.68","1635.00","1426.77","900.00"
"A0003477","충남 예산군","내포온천주유소","충남 예산군 덕산면 덕산온천로 313","2021년 08월","GS칼텍스","셀프","0.00","1649.00","1447.06","900.00"
"A0015325","충남 예산군","능금주유소","충남 예산군 응봉면 충서로 275","2021년 08월","S-OIL","일반","1890.00","1647.23","1437.23","893.33"
"A0017029","충남 예산군","대성주유소","충남 예산군 예산읍 충서로 1204","2021년 08월","자가상표","일반","0.00","1601.50","1383.50","0.00"
"A0015221","충남 예산군","대흥주유소","충남 예산군 대흥면 예당로 806","2021년 08월","GS칼텍스","일반","0.00","1646.32","1445.52","900.00"
"A0015185","충남 예산군","덕산주유소","충남 예산군 덕산면 충의로 6","2021년 08월","현대오일뱅크","일반","0.00","1689.00","1489.00","900.00"
"A0015143","충남 예산군","덕수주유소","충남 예산군 덕산면 수덕사로 595","2021년 08월","S-OIL","일반","0.00","1683.71","1473.71","920.00"
"A0015357","충남 예산군","도청주유소","충남 예산군 삽교읍 충의로 525","2021년 08월","GS칼텍스","일반","0.00","1650.00","1450.00","900.00"
"A0015475","충남 예산군","동부주유소","충남 예산군 대흥면 예당로 1009","2021년 08월","S-OIL","일반","0.00","1629.00","1429.00","0.00"
"A0015122","충남 예산군","무진장주유소","충남 예산군 오가면 충서로 402","2021년 08월","SK에너지","일반","0.00","1639.00","1439.00","879.09"
"A0015326","충남 예산군","봉산주유소","충남 예산군 봉산면 예덕로 166","2021년 08월","S-OIL","일반","0.00","1660.00","1450.00","0.00"
"A0015162","충남 예산군","산정주유소","충남 예산군 대술면 차동로 975","2021년 08월","SK에너지","일반","0.00","1670.00","1470.00","930.00"
"A0015322","충남 예산군","삼광주유소","충남 예산군 예산읍 예산로 67","2021년 08월","S-OIL","셀프","0.00","1625.00","1425.00","0.00"
