상호,주소,휘발유_편차
경산동양주유소,경북 경산시 진량읍 일연로 674,-6.288502814268199
새방골주유소,대구 서구 국채보상로 43 (이현동),-6.291577442718431
원더풀주유소/충전소,강원 삼척시 동해대로 3852 (오분동),-6.29476770926345
한송주유소, ,-6.301812418095255
㈜대호페트로 갤러리IC주유소,경기 안성시 양성면 남북대로 1916,-6.304035685851833
미주주유소,경기 파주시 광탄면 부흥로 595,-6.3085310015109295
신금곡주유소,인천 서구 봉수대로 1491 (금곡동),-6.309692176294381
지암주유소,경기도 광주시 곤지암읍 경충대로 358,-6.310223227572524
정목에너지(주)삼전주유소,경상남도 창원시 의창구 도계로 7 (도계동),-6.314622081382268
목감명보주유소,경기 시흥시  수인로 2186 (조남동),-6.328780875925023
추정주유소,충남 금산군 추부면 금산로 2284,-6.328786182649716
주공주유소,전북 전주시 완산구 천잠로 217 (효자동2가),-6.331840434210702
태양주유소,경기도 남양주시 비룡로 939,-6.332795458272543
서광주IC주유소,광주 북구 하서로 47 (운암동),-6.333296679054807
(주)광산에너지,광주 광산구 사암로 367 (산정동),-6.335097692059251
풍년주유소,전북 군산시 임피면 항쟁로 46,-6.336503091189812
SK설문주유소,경기도 고양시 일산동구 고봉로 857 (설문동),-6.3418777840741605
(주)생림주유소,경남 김해시 생림면 마사로 50,-6.341897729914094
늘푸른주유소,강원도 원주시 동부순환로 69 (반곡동),-6.343190290807143
신대상주유소,전남 여수시 율촌면 여순로 800,-6.348491884812638
동충주IC주유소,충북 충주시 동량면 충원대로 1466 (동량면),-6.3663400097329
지에스칼텍스㈜ 옥정주유소,경기 양주시 부흥로 2214,-6.368424228796607
경기제1주유소,경기 남양주시 와부읍 월문천로 335,-6.369946155019826
고향주유소,경북 상주시 모동면 중화로 571,-6.3713527031516035
부석주유소,충남 서산시 부석면 무학로 1068,-6.374543180155535
은혜주유소,전북 김제시 만경읍 만경로 927,-6.37676428831815
(주)천하주유소,경남 밀양 부북면 제대2길 14,-6.380472382979492
상봉주유소, ,-6.382423051398405
타이거주유소,충청북도 괴산군 사리면 중부로 367,-6.382974256706922
팔공제일주유소,경북 경산시 와촌면 새터길 99,-6.386554713589006
서서천농협주유소,충남 서천군 서면 서인로 824,-6.386952749140208
태양주유소,전남 무안군 현경면 공항로 494,-6.394712341940337
송촌주유소,경기 파주시 재두루미길 622 (송촌동),-6.397714784853778
동국주유소,강원 원주시 문막읍 원문로 1387,-6.402592767821111
담양농협주유소,전남 담양군 담양읍 추성로 1226,-6.408160247927676
청량주유소,경북 영주시 원당로 410 (상망동),-6.412893553422115
동부주유소,서울 동대문구 천호대로 445 (장안동),-6.423495677949185
신화에너지직영,충청남도 논산시 득안대로 2259,-6.426862117783106
성원주유소,경북 성주군 월항면 월항로 407,-6.429380510043412
관광주유소,경상북도 고령군 대가야읍 왕릉로 19,-6.433711019529673
사랑가득주유소,전북 익산시 춘포면 궁성로 86,-6.438087805865736
현대오일뱅크(주)직영 빛고을로셀프주유소,광주 북구 빛고을대로 657 (용두동),-6.439117771322129
해동(통영),경남 통영시 안개로 5 (무전동),-6.444792431606847
현대오일뱅크(주)직영가양영보주유소,서울 강서구 양천로 400 (가양동),-6.446054957666765
용담주유소,전북 남원시 주천면 원천로 168-14,-6.452471280480567
늘푸른주유소,충남 금산군 추부면 다복로 717,-6.458103761118925
경북중앙주유소,경북 의성군 단촌면 경북대로 6801,-6.458460498594885
대박주유소,충북 충주시 살미면 호음실1길 26,-6.462562808290935
비사벌주유소,전북 전주시 덕진구 동부대로 600 (우아동3가),-6.466552482076428
익산주유소,전북 익산시 함열읍 익산대로 1723,-6.46786168075967
경원주유소,경기 평택시 경기대로 1602 (독곡동),-6.4719214684340125
(주)에스제이에너지,대구 동구 공항로 136 (불로동),-6.472182170978369
남양주스마일주유소,경기 남양주시 와부읍 수레로 295,-6.472726794897836
강변주유소,경남 함안군 법수면 법정로 224,-6.4733429878410185
덕양주유소,경기 고양시 덕양구 충장로 142 (행신동),-6.473963380671264
삼거리주유소,강원 강릉시 임영로 242 (교동),-6.475705263113746
가야주유소,경기 평택시 진위면 경기대로 1919,-6.477310457583047
마중물주유소,경북 포항시 북구 죽장면 새마을로 4104,-6.478277193556849
대성주유소,광주 북구 천지인로 85,-6.487135079450234
남김천IC주유소,경북 김천시 남면 농남로 1065,-6.4876251019838955
동아주유소,전북 익산시 선화로 655 (부송동),-6.48998887797684
(주)대농석유남태령주유소,서울 서초구 과천대로 838 (방배동),-6.4928274639221675
일로농협주유소,전남 무안군 일로읍 일로로 1,-6.495159910602488
(주)오천만석유 개나리주유소,서울 동대문구 사가정로 90 (전농동),-6.50104482543476
우일주유소, 경기 부천시 원미구 원미로 220/224 (춘의동),-6.501669215725562
대성산업(주)대성포천주유소,경기도 포천시 영중면 호국로 2563,-6.501782018186936
부광주유소,경북 영천시 천문로 714 (오미동),-6.506749816631963
쌍둥이주유소,전북 김제시 벽성로 355 (서암동),-6.51104276976576
(주)성은에너지 자이언트 주유소,부산 사상구 강변대로 458 (엄궁동),-6.514358030898384
경기주유소,경기 여주군 여양1로 268,-6.518678253989456
시몬주유소,경기 부천시 소사구 경인로 96 (송내동),-6.522598807140385
삼미상사(주)미성셀프주유소,경기 포천시 소흘읍 호국로 147,-6.5227385502436555
고향주유소,전남 순천시 황전면 순천로 2084,-6.524679335311242
거북이주유소,경남 창녕군 남지읍 박진로 1649,-6.524865478899982
상정주유소, 경기도 동두천시 평화로 2986-4,-6.527070287740832
화랑제1주유소,경북 경주시 호국로 1807,-6.528985215248066
음성관문주유소,충북 음성군 음성읍 생음대로 564,-6.529536412404581
남예천용궁주유소,경북 예천군 용궁면 용궁로 123,-6.531455885155621
대성주유소,광주 북구 천지인로 91 (오치동),-6.539564815411653
발안고속주유소,경기 화성시 장안면 3.1만세로 562,-6.539869114923805
신탄진주유소,대전광역시 대덕구 대덕대로1527번길 374,-6.542654447416208
컨벤션주유소,광주 서구 상무대로 714 (마륵동),-6.546924506957143
인싸주유소,경북 군위군 산성면 치산효령로 824,-6.547263263538097
슬치주유소,전북 임실군 관촌면 춘향로 3730,-6.5524556815481585
장안주유소,경기 수원시 장안구 서부로 2282,-6.558105301167641
명륜주유소,강원 원주시 남원로 629 (명륜동),-6.560017058288832
방기주유소,울산 울주군 삼남면 하방로 26,-6.562004799515138
(주)에너지원 행복가득주유소,경남 양산시 양산대로 684 (남부동),-6.563478086394661
해창주유소,충남 서천군 마서면 장천로 920,-6.57110866959039
하나주유소,경기도 평택시 경기대로 1280,-6.571490937696734
진성셀프오일뱅크,경기 화성시 정남면 서봉로 863,-6.572558789248416
대양산업(주)대영주유소,부산 수영구 수영로 731,-6.59485375496232
쌍용주유소,대전 대덕구 신탄진로 83 (연축동),-6.59826640616307
귀산주유소,전남 보성군 조성면 녹색로 4617,-6.599173243385303
나라상사 스타주유소,인천 서구 봉수대로 1533,-6.605459413595421
유천주유소,전남 화순군 동복면 동주로 1268,-6.611563677919428
연동주유소,경북 고령군 우곡면 우곡로 341,-6.611767967627757
(주)소모석유장수원주유소[SELF],경기 의정부시 평화로 154 (호원동),-6.612005501683065
서순창농협금과지점주유소,전북 순창군 금과면 금풍로 188,-6.612957898695164
삼부주유소 및 휴게소,전라남도 여수시  해산1길 41 (해산동),-6.615813218992634
현대주유소,대구 서구 평리로 317 (평리동),-6.6225632491300805
곤지암남경주유소,경기도 광주시 곤지암읍 경충대로 246,-6.633239513551224
강화주유소,인천 남동구 인주대로 709 (구월동),-6.633481239382149
평화주유소,충북 제천시 내토로 513,-6.63358285109184
세산주유소,충북 옥천군 동이면 옥천로 2184,-6.646953011041518
그랜드주유소,충북 청주시 청원구 오창읍 꽃화산1길 126-33,-6.647485804466327
공음주유소,전북 고창군 공음면 선운대로 31,-6.654721686748318
여진셀프주유소,광주광역시 북구  군왕로 64 (두암동),-6.659489672342678
GS칼텍스(주)직영락성점,서울 관악구 남부순환로 1920 (봉천동),-6.662239212295397
지에스칼텍스(주)구곡주유소,강원 원주시 서원대로 421,-6.66429011486467
다복주유소,충북 청주시 서원구 현도면 시목부강로 199,-6.672178669418791
사랑을 담는,전북 군산시  해망로 580 (소룡동),-6.681233137013944
신기주유소,경기도 화성시 화성로 1472 (북양동),-6.682057856367035
삼봉주유소,전북 김제시 금산면 구성길 295,-6.684401413131735
중도석유(주)춘의주유소,경기 부천시 원미구 부천로 206 (춘의동),-6.6867301121790605
거북이주유소(SK),부산 금정구 중앙대로 1672 (부곡동),-6.687588154527797
희망주유소,전북 군산시 구암로 78 (구암동),-6.688997641467844
5공단주유소,경북 구미시 장천면 낙동대로 1060,-6.692315845268823
이월송림주유소,충북 진천군 이월면 진광로 853,-6.702176342785574
법성주유소,경북 칠곡군 동명면 한티로 535,-6.712157084665954
남선주유소,경북 안동시 남선면 샘들윗길 62,-6.714788583448673
이루다셀프주유소,충남 아산시 온천대로 1291 (방축동),-6.719142606025624
지에스칼텍스(주) 나주사랑주유소,전남 나주시 금천면 빛가람로 467,-6.720089954936538
현대오일뱅크제철주유소,전남 광양시 강변로 171 (광영동),-6.723083088875394
금마농협주유소,충남 홍성군 금마면 충서로 2274,-6.7328574826203695
수송주유소,전북 군산시 옥산면 월명로 58,-6.736207492637334
(주)투미비티설악파인,강원도 속초시 온천로 3 (노학동),-6.739999913673407
장수셀프주유소, ,-6.749654345485447
직영주유소,전북 익산시 서동로 45 (인화동2가),-6.75199190126309
드림Self주유소,충남 공주시 정안면 차령로 3600,-6.752103007480943
하늘에너지(주)평화주유소,경기 수원시 팔달구 경수대로 659,-6.756042558795252
무안농협클린주유소, ,-6.756148979958436
무지내주유소,경기 시흥시  금오로 144 (무지내동),-6.759715167983297
동해주유소,경남 고성군 동해면 동해로 961,-6.761301883901468
하이웨이주유소, ,-6.768300968609628
황금주유소,전남 광양시 광양읍 백운로 413,-6.772818616786603
입장농협주유소,충남 천안시 서북구 입장면 입장로 113,-6.7846507103799425
다율리주유소,경기 파주시 교하읍 파주로 345,-6.78600402427011
통일로주유소,경기 파주시 파주읍 통일로 1559,-6.78656001217995
대양석유(주)유일주유소,부산광역시 사상구 백양대로 349 (주례동),-6.787183874472457
한국광유(주)화양주유소,경북 청도군 화양읍청려로 1806,-6.793502705694903
화성큰길주유소,경기도 화성시 팔탄면 포승향남로 2978,-6.794599455596763
석봉주유소,대전 대덕구 대청로 92 (신탄진동),-6.8065525105470925
고산주유소,경북 경산시 진량읍 공단로 173,-6.808618000799906
소나무주유소,울산 울주군 언양읍 언양로 529,-6.815062221574191
가리파주유소,강원 원주시 신림면 치악로 447,-6.820199334321213
신오창주유소, ,-6.8214229591654805
SK대훈주유소, 경기도 화성시 남양로 410,-6.821753053296925
덕평알뜰주유소,경기 여주시 점동면 장여로 931,-6.828064369347602
한대동부주유소,대구 동구 동촌로 445 (용계동),-6.8364187106612855
동패주유소,경기 파주시 교하읍 교하로 499,-6.840089668664318
GS안영주유소,대전 중구 대둔산로 188 (안영동),-6.846430250119945
창대기업(주)굿모닝주유소,충북 진천군 진천읍 부영길 49,-6.848856441028704
동산주유소(완주),전북 완주군 소양면 전진로 1015,-6.85118306146115
(주)한국석유 장능주유소,경기 이천시 설성면 진상미로 524,-6.856936330222933
상록주유소,경북 칠곡군 지천면 칠곡대로 2291,-6.859652693294448
평택주유소,경기 평택시 평택로 258 (세교동),-6.860235123611193
한성주유소,울산 울주군 웅촌면 곡천검단로 207,-6.861569702692147
부경주유소,경남 합천군 쌍백면 쌍백중앙로 162-10,-6.870051453923844
삼천리주유소,경북 의성군 비안면 강변길 419,-6.873264729075718
순천원예농협주유소,전남 순천시 남산로 39,-6.873531901835735
경북광유(주)군위중앙주유소,경북 군위군 효령면 경북대로 2185,-6.875975727971082
금송주유소,전남 해남군 산이면 산이로 653,-6.879094129070046
한마음주유소,전북 군산시 개정면 구암로 234,-6.882389006120524
용궁주유소,경북 예천군 용궁면 용궁로 45,-6.884998856167017
금천주유소,경북 청도군 금천면 금천로 85,-6.888054354862195
한일셀프주유소,경기 시흥시 황고개로 205-9 (거모동),-6.889447159743925
우성주유소,경남 김해시 주촌면 서부로 1778,-6.889683057926087
성남주유소, ,-6.889841449024515
연천제일주유소,경기 연천군 연천읍 연신로 670,-6.890719647281522
장부다리주유소(SK),전남 무안군 청계면 영산로 1450,-6.894975699128801
씨앤에스유통(주)구도일주유소대림,경기 의왕시 경수대로 300 (오전동),-6.895299943294398
강변주유소,경북 경산시 와촌면 하양로 411,-6.907773691786659
북일주유소,전남 장성군 북일면 신흥로 814,-6.908256105912332
삼성농협주유소,충북 음성 삼성면 대성로 543,-6.9107191060806255
대원주유소,경북 성주군 성주읍 심산로 65,-6.911422202832757
남경주유소,경북 군위군 군위읍 경북대로 4115,-6.913523108030432
연우주유소,경기 양주시 백석읍 월암로 208,-6.916505018658775
금강주유소,강원도 원주시 소초면 북원로 3064,-6.919262139361724
금산주유소,충남 아산시 도고면 온천대로 164,-6.923663483518563
GS칼텍스(주)직영Self방학동점,서울 도봉구 방학로 186 (방학동),-6.924193287819628
부광주유소,경기도 부천시 소사구  소사로 142 (소사본동),-6.925555879889526
그랜드파크주유소,부산 서구 대영로 91 (동대신동2가),-6.9303754583344945
스마일주유소,광주 광산구 고봉로 535 (산막동),-6.9311573199861165
kk(주)중앙2주유소,대구 수성구 화랑로 138 (만촌동),-6.934752435139111
룰루랄라주유소,경기 화성시 동탄면 경기동로 516,-6.9382297335930945
문방스타주유소,충남 아산시 아산만로 1504,-6.939933076369883
갈마주유소,경남 통영시 용남면 남해안대로 48,-6.94065651037629
하나주유소,전북 익산시 함라면 함안로 502,-6.941391748266707
주)강원에너지 삼호주유소,강원 춘천시 동면 소양강로 156,-6.942860185735885
SK에너지㈜ 가람셀프주유소,세종특별자치시 금송로 589,-6.94991462232243
대성주유소,경기도 안성시 중앙로 177 (신건지동),-6.950007070201243
양도마을주유소, ,-6.950376009492009
(주)일오삼에너지 상리주유소,경기도 화성시 봉담읍 삼천병마로 1129-18,-6.967794593199314
평화주유소,충북 제천시 내토로 513 (화산동),-6.971279619348715
영인산주유소,충남 아산시 영인면 아산로 987,-6.980729952048161
안흥주유소,강원 횡성군 안흥면 서동로 912,-6.98380195403138
현대정유오일뱅크새길,경남 양산시 양산대로 740 (남부동),-6.987998074160255
수북농업협동조합,전남 담양군 담양읍 추성1로 749,-6.988610344716252
현대오일뱅크(주)직영기흥현대주유소,경기 화성시 동탄면 영천리361-8외2필지,-6.9922001756715195
임실제일주유소,전라북도 임실군 성수면 춘향로 2785,-6.99554568174705
능서농협주유소,경기 여주시 능서면 마장로 9,-6.997052691707444
동성주유소,충남 홍성군 홍성읍 도청대로96번길 2,-6.997722247465788
가야농협야로주유소,경남 합천군 야로면 가야산로 680,-7.001215673007989
약수터주유소,경기 하남시 하남대로 63 (상산곡동),-7.005291900939925
금호주유소,경북 봉화군 봉성면 파인토피아로 1652,-7.005459779699535
도암농협주유소,전남 강진군 도암면 백도로 1872,-7.0094284023379645
공단주유소,경북 의성군 안계면 서부로 1785,-7.0143112241557635
동은개발(주)명품주유소, ,-7.014376225770525
세화주유소,인천 서구 드림로 396 (당하동),-7.015189363547848
쌍둥이주유소,경기 양평군 양서면 경강로 1197,-7.019086165032132
구미대원주유소, ,-7.020295147871924
(주)소모석유뉴양주주유소/충전소,경기 양주시 남면 감악산로 355,-7.020661140975808
해양주유소,전남 영암군 삼호읍 녹색로 1397,-7.0236242373591224
대원주유소(현대),경남 산청군 삼장면 평촌유평로 4,-7.027172494634333
대호셀프주유소,전남 여수시 상암로 224,-7.030386822268189
기계주유소,경북 포항시 북구 기계면 새마을로 1406,-7.032794373732013
주공주유소,경북 김천시 무실7길 7 (덕곡동),-7.033568273588551
장연주유소,경기 시흥시 동서로 633 (광석동),-7.038829590465691
동해주유소,경북 경주시 강동면 비학로 132,-7.042689590711855
SK현주에너지태양주유소,경기 고양시 덕양구 통일로 862 (관산동),-7.045427126653273
진보현대주유소,경상북도 청송군 진보면 경동로 3866,-7.0458445547820405
칠원주유소,경남 함안군 칠원면 함의로 73,-7.051426496961729
계북주유소,전라북도 장수군 계북면 장무로 982,-7.054657579797278
늘 그린주유소,전북 김제시 백구면 번영로 2188,-7.058432322489446
장암주유소,충남 공주시 장기면 금벽로 1083,-7.064410275075818
(주)한진포항햇살주유소,경북 포항시 북구 소지재로 108,-7.065726101744558
원일셀프주유소,경기 고양시 일산동구 고양대로 1071 (식사동),-7.0673936651520455
청룡주유소,경북 군위군 군위읍 경북대로 4225,-7.067843286000198
모곡주유소, ,-7.069279223308052
대아주유소,전북 완주군 고산면 대아저수로 363,-7.0708495122207715
청룡휴게주유소,경남 창녕군 창녕읍 경남대로 4233,-7.0730652011771
이플러스주유소,경기 포천시 중앙로 52,-7.074438074968359
지에스칼텍스(주)행정타운주유소,경기도 수원시 권선구 권선로 98,-7.0814697328380785
SK명성주유소,경기 시흥시 서해안로1661번길 37 (대야동),-7.081666305122666
(주)한국석유 내륙주유소,경기 안성시 일죽면 일생로 362,-7.090239978035707
주내주유소,경기도 양주시 평화로 1062,-7.09135154877863
영광IC주유소,전남 영광군 영광읍 영대로 672,-7.09400949425493
동방석유(주)형제주유소,부산광역시 동구  자성로 127 (범일2동),-7.094132420769734
GS칼텍스(주)직영영천제일주유소,경상북도 영천시 영천아이시로 99 (봉동),-7.104986852417091
중앙고속주유소,경북 의성군 단촌면 세촌길 35,-7.106159531364285
광장주유소,경기 안성시 일죽면 서동대로 7184,-7.107609091358541
SK직영해운주유소,경상남도 창원시 마산합포구 해안대로 42 (해운동),-7.108908769331947
영북농협주유소,경기 포천시 영북면 호국로 3759,-7.110367301042534
계성주유소,경기 용인시 처인구 양지면 남평로 283,-7.112705675560392
인천주유소,인천 서구 서곶로 394 (연희동),-7.114808721013353
학명주유소, ,-7.1152585749113095
sc(주)센텀주유소,부산광역시 해운대구  수영강변대로 504 (반여동),-7.119726699958515
북진천주유소,충북 진천군 광혜원면 생거진천로 2454,-7.12967298155128
행복주유소,서울특별시 강북구 월계로 195 (번동),-7.1362537232770595
장현주유소,경기도 파주시 적성면 율곡로 2693,-7.136761484721103
대교주유소,경상남도 사천시 사천대로 732 (노룡동),-7.139577392860587
KH에너지(주) 직영 KH테크노주유소,경기 부천시 오정구 석천로398번길 57 (삼정동),-7.139938768256302
영광주유소,경상북도 김천시 영남대로 1258 (다수동),-7.143798024149191
하나주유소,충남 논산시 양촌면 매죽헌로 1341,-7.144367214430738
신양문주유소,경기도 포천시 영중면 호국로 2936,-7.155768627215556
영광주유소,전남 영광군 영광읍 천년로 1418,-7.15723542035384
넥스트엘앤이㈜ 넥스트주유소/충전소,경남 창원시 진해구 천자로 67 (이동),-7.160021756478151
무지개주유소,경남 창원시 의창구 태복산로 7 (도계동),-7.160957643991639
혜성주유소,경기 화성시 팔탄면 서해로 1271,-7.162066672825857
양전주유소,충남 금산군 금성면 진산로 142,-7.162211197705994
(주)한길에너지, ,-7.1663124754034015
신석천주유소,전북 익산시 낭산면 함낭로 1151,-7.173790939936176
번도리주유소,경기 여주시 능서면 중부대로 2545-6,-7.175418493140985
광송주유소,전라남도 나주시 다시면 영산로 4896,-7.176918617867181
하성주유소,경남 진주시 대곡면 남강로 2274,-7.179376910424348
대암주유소,경남 함안군 군북면 사군로 1409,-7.187141512386569
팔영농협점암지점주유소,전남 고흥군 점암면 모룡길 87,-7.18741214029735
학정주유소,대구광역시 북구  학정동로 60 (학정동),-7.193592418137881
형제주유소,전남 해남군 산이면 비석길 143,-7.1949185006562155
양동농협주유소,경기 양평군 양동면 여양3로 661,-7.197369133842717
GS태평주유소,대구 중구 태평로 120 (태평로3가),-7.199466478588125
케이케이(주)경포주유소,경북 경주시 산업로 4266,-7.199713711834712
OK주유소, ,-7.205493712659307
대양케미칼주유소/충전소,광주 서구 풍서좌로 255 (세하동),-7.206534561202485
옥산주유소,경북 상주시 공성면 공성중앙로 66,-7.210322843917583
대동I.C주유소,경남 김해시 대동면 대동로 714,-7.210978673111398
(주)명진에너지 동해지점,강원 동해시 동해대로 5361 (천곡동),-7.215115794402976
고한메항공주유소,전남 고흥군 도양읍 우주항공로 225,-7.220433260944416
(주)대길에너지 다대로셀프,부산 사하구 을숙도대로 712,-7.222409233385308
늘푸른주유소,강원 원주시 동부순환로 69,-7.2230892977214625
하이웨이주유소,충남 서산시 음암면 서해로 3986,-7.226791754437282
(주)구온양셀프주유소,충남 아산시 외암로 1379,-7.235870357043096
황제주유소,경북 경산시 진량읍 황제1길 100,-7.236229251070652
지에스칼텍스(주)남동주유소,경기 용인시 처인구 백옥대로 993 (남동),-7.241941495952612
한일주유소,전북 정읍시 신태인읍 감곡로 138,-7.242929685877008
알찬주유소,경기도 용인시 처인구 중부대로 1764,-7.248764226665076
문내농협주유소,전남 해남군 문내면 문내화원로 11,-7.255949586007058
국제주유소,경남 창원시 마산회원구 북성로 163 (회원동),-7.262609745629588
하늘주유소,충남 아산시 아산로 146 (온천동),-7.265878531815156
에스씨(주) 장산IC주유소,부산 해운대구 양운로 107 (좌동),-7.265987875530346
샘터주유소,전북 김제시 금구면 풍요로 795,-7.270458830644126
H&DE 옥천(부산),충북 옥천군 옥천읍 서대구일로 265-19,-7.2731126467694365
아리랑주유소,전북 장수군 계남면 장무로 117,-7.273405333519751
지리산석유(주),경기 용인시 기흥구 신수로 547,-7.273415484546407
*스타주유소,충청북도 괴산군 괴산읍 읍내로 272,-7.276793175944687
(주)송악훼미리 오일네트워크,충남 당진시 송악읍 북부산업로 1107,-7.278027663788874
에스제이주유소,충북 청주시 흥덕구 강내면 태성탑연로 361,-7.27891345629614
현대주유소,부산 강서구 대저동 1655-4,-7.285045002242955
삼영주유소,전남 나주시 예향로 3958 (삼영동),-7.287320418214349
영서에너지(주)우리집주유소,강원 춘천시 동면 공단로 107,-7.288416345134191
지에스칼텍스(주)금당주유소,전라남도 순천시  순광로 34 (왕조2동),-7.2942579511076
토마토주유소(오류점),인천 계양구 장제로 1456  (오류동),-7.3000230526322385
동흥주유소,대구 달성군 현풍면 비슬로 566,-7.30428036015107
순창농협주유소,전북 순창군 인계면 인덕로 174,-7.304435999535819
양궁장주유소,강원 원주시 문막읍 원문로 1227,-7.308370726203231
지에스칼텍스(주)21세기주유소,대전 유성구 유성대로 845,-7.311204206107406
소여리주유소,충북 음성군 음성읍 음성로 388,-7.313360044482175
광활농협주유소,전북 김제시 광활면 광활로 470,-7.316127344680768
대광주유소,대전 유성구 금남구즉로 1355 (봉산동),-7.3183436685292955
대신주유소,경북 경주시 감포읍 동해안로 1764,-7.323367624343874
봉죽주유소,충청북도 진천군 문백면 생거진천로 280,-7.325840778440358
백운봉주유소,경기 양평군 양평읍 경강로 2209,-7.32989909683322
현대오일뱅크㈜직영 장항IC셀프주유소,경기 고양시 일산동구 백마로 56 (장항동),-7.330311100656985
청송영양축산업협동조합,경상북도 청송군 청송읍 청송로 4666,-7.330929556123933
이레주유소,전북 전주시 덕진구 동부대로 985,-7.33771509180633
(주)현진개발현진주유소,경기도 김포시 대곶면 대곶북로 429,-7.339251948325544
서대구터미널주유소,대구 서구 북비산로 49 (이현동),-7.344018726765436
신광셀프주유소,충북 청주시 서원구 모충로 123 (모충동),-7.345033080075637
착한주유소,경남 창녕군 계성면 영산계성로 255,-7.345107671365801
별내신도시주유소,경기 남양주시 별내면 순화궁로 605,-7.348022113579631
신화주유소,충북 증평군 도안면 모래재로 176,-7.349349435799844
(주)백암대촌주유소,광주 남구 고싸움로 169 (지석동),-7.351973130460774
송산주유소,충청남도 당진시 송산면 송산로 302,-7.354080272400171
진봉농업협동조합주유소,전라북도 김제시 지평선로 1787,-7.35971711532218
서해안주유소,충남 서산시 중앙로 452 (수석동),-7.363380635839228
시온주유소,전북 익산시 왕궁면 왕궁로 135,-7.363459857945653
대신자연에너지,경기 수원시 영통구 권선로 927,-7.3646734334163755
지오텍서동주유소,강원 정선군 정선읍 서동로 1348,-7.366695461077201
참조은주유소,경기 광주시 이배재로 79 (탄벌동),-7.374313755830958
SK대훈주유소, ,-7.380545499119959
원일셀프주유소,경기 광주시 문화로 41 (역동),-7.381475726499676
백동주유소,전남 영광군 영광읍 덕호로 28,-7.382219707143181
세기주유소,전라남도 여수시 좌수영로 154 (연등동),-7.393497139844779
차사랑주유소,전남 영암군 미암면 녹색로 2051,-7.3958194909191795
팔팔주유소,충북 음성군 금왕읍 대금로 1861,-7.400553121262311
세은주유소,경북 안동시 제비원로 94,-7.409582603935153
(주)해성에너지,경기 화성시 남양읍 화성로 1244,-7.409706797784425
(주)지투직영태평양주유소,울산 북구 산업로 1707,-7.414083972940306
뉴월드주유소,경기도 파주시 법원읍 화합로 74,-7.414087271004142
(유)전일여객추천주유소,전북 전주시 덕진구 기린대로 620 (덕진동2가),-7.4155373833399665
(주)장안가스충전소/주유소,부산 기장군 장안읍 기장대로 1673,-7.421802689162635
동광주유소,대구 수성구 동대구로 84 (지산동),-7.422435210190266
가북주유소,경남 거창군 가북면 용암로 10,-7.425205561017152
지에스칼텍스(주)정림주유소,대전광역시 서구  계백로 1277 (정림동),-7.426114145698197
(주)협신주유소,충남 예산군 예산읍 금오대로 152,-7.427125117607957
백산농협주유소,전북 김제시 백산면 학당길 26,-7.429584523564814
덕산주유소,경남 산청군 시천면 남명로 214,-7.4309057072062945
SK네트웍스 단일사업자번호- 변경및등록금지, ,-7.440298507462785
신원주유소,경남 산청군 시천면 남명로 354,-7.441975269338017
탑주유소,충남 천안시 동남구 천안대로 525 (구성동),-7.443438930667928
약수탕주유소,경북 봉화군 봉성면 다덕로 770,-7.445640253593718
제물포주유소,인천광역시 남구  경인로 163 (도화동),-7.4477202304048875
신이주유소,충청남도 보령시 주교면 보령북로 469,-7.450756484962275
월드주유소,경기 포천시 내촌면 금강로 2681-21,-7.45691700071353
(주)경희주유소,경기 포천시 신북면 호국로 2272,-7.464839849875217
결성농협주유소,충남 홍성군 결성면 홍남서로 764,-7.4675404442795585
안계현대주유소,경북 의성군 안계면 서부로 1750,-7.470720761392225
오운주유소(H),광주 광산구 영광로 3492 (오운동),-7.47319667714914
대창주유소,경남 창녕군 대합면 우포2로 850,-7.474479249814869
강릉신영주유소,강원 강릉시 독송길 120 (운산동),-7.477975173915307
늘푸른주유소,경기 김포시 양촌면 양곡4로 64,-7.47823766182776
(주)반석이엔에스 의정부주유소,경기도 의정부시 평화로 697 (가능동),-7.479524185629834
(주)진천IC주유소,충북 진천군 진천읍 덕금로 106-29,-7.495144138619756
뉴월드주유소,경기도 용인시 기흥구 용구대로 1876 (보라동),-7.495311724138633
장수주유소,경기 남양주시 진접읍 금강로 890,-7.4964740374640355
양평농협주유소,경기 양평군 양평읍 중앙로 178,-7.498097322247578
(주)백암대촌상주유소,광주 남구 회재로 206 (지석동),-7.498640341831872
줄포2주유소,전북 부안군 줄포면 부안로 1025,-7.49932977710919
아시아셀프주유소,경기 성남시 중원구 둔촌대로 235 (하대원동),-7.499727821376151
(주)오일플라자,경기 광주시 오포읍 양벌로 84,-7.499772750043315
알짜주유소,경기 안성시 삼죽면 서동대로 6034,-7.501984066863044
신용주유소,광주 북구 임방울대로 959 (신용동),-7.504258422433967
다산주유소,전남 강진군 강진읍 해강로 1322,-7.506532658500488
카러브주유소,경기 화성시 비봉면 화성로 1662,-7.512401136079466
서대구역주유소(장안부동산컨설팅),대구 서구 북비산로 41 (이현동),-7.518062348616423
지에스칼텍스(주)로타리주유소,강원 동해시 중앙로 227 (천곡동),-7.522966528952204
범아주유소,충남 금산군 군북면 어필각로 241,-7.5250767525563145
한일주유소,충청남도 천안시 동남구 만남로 123 (신부동),-7.526928812985281
은성주유소,경남 밀양시 무안면 성덕리 304,-7.5270555449747105
